id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,xaxis,yaxis,n,own,coli
19996755,Fantastic Apartment w Patio & Parking in South End,87846753,Kevin,,South End,42.34446243,-71.0687616,Entire home/apt,375,1,4,8/22/17,0.3,1,0,,,1,0,1
19997604,Back Bay Apartment near MIT and Newbury Street - F,51079261,Riverside,,Back Bay,42.35011399,-71.09088816,Entire home/apt,150,2,19,3/24/18,1.47,2,0,,,2,0,1
19999685,Elegant stay in Boston/Brookline,28248337,Erion,,Brighton,42.3433328,-71.14828605,Private room,70,1,0,,,1,362,,,1,0,1
20000347,Loft Style 1 Mile from Downtown Boston Brownstone.,122568097,Nick,,Roxbury,42.32542889,-71.09646637,Entire home/apt,175,2,28,8/27/18,2.23,3,51,,,3,0,1
20015244,Luxury Condo - JP/BU/Fenway/Longwood/downtown/MBTA,17034441,Anne Marie,,Jamaica Plain,42.3238385,-71.10985144,Private room,90,1,29,9/6/18,2.1,1,329,,,1,0,1
20023858,Cozy & Convenient 3.33,78962454,Micah,,Roxbury,42.31994295,-71.08154171,Private room,44,1,11,9/6/18,0.8,30,79,,,30,1,1
20023865,Cozy & Convenient 5.33,78962454,Micah,,Roxbury,42.31924148,-71.08157177,Private room,44,1,8,9/3/18,0.58,30,98,,,30,1,1
20026196,Cozy Condo Near Seaport,33460633,Scott,,South Boston,42.33485672,-71.04107725,Entire home/apt,275,2,16,9/4/18,1.17,1,78,,,1,0,1
20031265,Quirky private room near Fenway Park!,75013238,Michaela,,Fenway,42.34834529,-71.09170227,Private room,95,1,5,8/15/17,0.36,1,0,,,1,0,1
20034699,Desirable Boston Neighborhood Near Downtown&Beach4,33656138,Stacy,,Dorchester,42.31516701,-71.05967748,Private room,46,1,18,8/31/18,1.57,1,45,,,1,0,1
20035860,"Private room on top floor, great view(tulip room)",133457702,Selim,,Jamaica Plain,42.32430263,-71.10714821,Private room,85,1,23,9/3/18,1.7,5,68,,,5,0,1
20045791,Beacon Hill PERFECT one bedroom!!!!,22110106,Chris,,Beacon Hill,42.35742806,-71.06591078,Entire home/apt,158,1,80,8/31/18,6.63,9,58,,,9,0,1
20050570,Contemporary Studio near Fenway + Pool & Gym!!,30283594,Kara,,Jamaica Plain,42.32915192,-71.11130238,Entire home/apt,119,3,1,9/29/17,0.09,184,256,,,184,1,1
20051287,Stylish Studio Apartment in The Heart of Boston!!,30283594,Kara,,Jamaica Plain,42.32894446,-71.11248211,Entire home/apt,122,3,0,,,184,71,,,184,1,1
20051513,Top of The Line Studio in Boston near Bunker Hill!,30283594,Kara,,Mission Hill,42.32977937,-71.11269258,Entire home/apt,125,3,0,,,184,256,,,184,1,1
20051917,Spacious 1 Bedroom in Boston near Fenway Park!,30283594,Kara,,Jamaica Plain,42.32900178,-71.11241339,Entire home/apt,130,3,0,,,184,256,,,184,1,1
20052971,Designer Finishes on this Modern Boston 1 Bedroom!,30283594,Kara,,Jamaica Plain,42.32832552,-71.11121927,Entire home/apt,135,3,0,,,184,256,,,184,1,1
20053152,Over the Top 2-BR in Boston near Fenway Park!! WOW,30283594,Kara,,Jamaica Plain,42.32896679,-71.11106609,Entire home/apt,170,3,0,,,184,245,,,184,1,1
20053494,Plush 2 Bedroom near The Bunker Hill Monument!!,30283594,Kara,,Jamaica Plain,42.32867666,-71.11178021,Entire home/apt,175,3,0,,,184,253,,,184,1,1
20055667,Newly Renovated Private Bedroom Close to  Airport,15943555,Monya,,East Boston,42.37993353,-71.04061522,Private room,100,2,12,12/13/17,0.9,3,0,,,3,0,1
20055715,Open-Concept Studio in Southern Boston,142505478,Davis (SHP),,Hyde Park,42.25832125,-71.11929857,Entire home/apt,39,1,58,9/1/18,4.44,1,55,,,1,0,1
20057330,"Stunning 5BR w/Parking, Seaport, Boston, BCEC, WTC",50990023,Neeraj,,South Boston,42.33543478,-71.03222369,Entire home/apt,650,2,75,9/9/18,5.87,1,272,,,1,0,1
20064794,Historical stay,142483232,Keisha,,Roxbury,42.336146,-71.08551119,Private room,150,1,36,8/28/18,2.67,1,44,,,1,0,1
20067610,Cozy private bedroom with parking,35979559,Mabel,,Allston,42.36142435,-71.13445755,Private room,60,1,3,5/25/18,0.24,1,0,,,1,0,1
20073664,Room for Boston Vacay,88023381,Charles,,Jamaica Plain,42.31520187,-71.09979289,Private room,70,1,0,,,1,0,,,1,0,1
20085832,Elegant South End | Back Bay Boston Apartment,142808482,Cassie,,South End,42.33712118,-71.07567112,Entire home/apt,199,1,92,8/26/18,6.72,3,233,,,3,0,1
20087012,Unbelievable Back Bay Condo!,4962900,Stay Alfred,,Back Bay,42.34662262,-71.07809007,Entire home/apt,429,1,4,4/18/18,0.37,51,309,,,51,1,1
20088028,Fenway Center 1BD/1BA Best Value Best Location,137550411,Aries,,Fenway,42.34643239,-71.09916166,Entire home/apt,188,1,1,7/28/17,0.07,1,0,,,1,0,1
20088992,"Lux Studio Apt w/pool, gym & views of Olmsted Park",9419684,Mike,,Jamaica Plain,42.3288066,-71.11130942,Entire home/apt,207,7,0,,,137,109,,,137,1,1
20090712,(178-5) Gorgeous Marlborough St. Back Bay!,21184200,Paige,,Back Bay,42.35348315,-71.08007566,Entire home/apt,175,1,33,9/3/18,2.63,43,236,,,43,1,1
20094965,Peaceful Nook!!Free Street Parking!!.Non-smoking,135920429,Wendy And Juan,,Mattapan,42.27979002,-71.0993424,Private room,30,1,67,9/1/18,5.01,4,316,,,4,0,1
20117880,Charming 2BR in South Boston by Sonder,12243051,Sonder,,South Boston,42.33164555,-71.04393835,Entire home/apt,398,2,14,7/18/18,1.03,320,214,,,320,1,1
20118368,Newbury St Apartment,141047069,Deborah,,Back Bay,42.3499008,-71.08240183,Private room,100,2,6,5/28/18,0.47,1,0,,,1,0,1
20135997,Beacon Hill | MGH | 2 BR | T | Whole Foods,142594552,Mason,,Beacon Hill,42.3611008,-71.06597229,Entire home/apt,300,1,45,8/17/18,3.59,1,24,,,1,0,1
20137039,Beautiful condo with city benefits,32755249,Dennis,,Dorchester,42.31922588,-71.05524787,Entire home/apt,200,2,14,9/3/18,1.12,2,0,,,2,0,1
20137158,"Urban, funky Maverick Square suite w/ private bath",143204479,Anthony,,East Boston,42.36803338,-71.03995251,Entire home/apt,75,3,52,9/10/18,5.67,2,169,,,2,0,1
20137476,Cozy Room in Beacon Hill/MIT/MGH! (Room A),95634275,Sophia,,Beacon Hill,42.36100854,-71.06566619,Private room,135,2,74,9/5/18,5.8,2,55,,,2,0,1
20148844,Spacious 2 bedroom near airport w/ parking,45993690,Daniel,,East Boston,42.37741244,-71.03283719,Entire home/apt,109,2,46,8/30/18,3.42,3,33,,,3,0,1
20151756,(72A) Beacon Hill Apartment with private entrance!,21184200,Paige,,Beacon Hill,42.35891453,-71.06970666,Entire home/apt,99,1,38,8/31/18,2.84,43,116,,,43,1,1
20152320,NEWLY RENOVATED! Modern South End 2BR Condo.,41939709,Patrick,,South End,42.34136479,-71.07738457,Entire home/apt,299,2,36,9/11/18,2.69,1,279,,,1,0,1
20152689,Cozy Room in the Heart of Boston (Room B),95634275,Sophia,,Beacon Hill,42.3599615,-71.06410286,Private room,90,2,76,9/8/18,5.8,2,141,,,2,0,1
20154769,Perfect Room+Pool+Gym close Harvard&NEU& Longwood,130459184,Guiyu,,Mission Hill,42.33424855,-71.1017367,Private room,69,4,5,7/27/18,0.37,2,12,,,2,0,1
20170239,"Elegant Apartment in Jamaica Plain, Boston",32591914,Ines,,Jamaica Plain,42.31780354,-71.10623721,Entire home/apt,110,3,0,,,1,0,,,1,0,1
20171412,Allston MA. | One Bedroom,143571229,Matthew,,Allston,42.35389867,-71.13315559,Private room,40,1,0,,,1,0,,,1,0,1
20173397,1br in 2bhk furnished,89355184,Nithin,,Mission Hill,42.33212184,-71.11280257,Private room,55,7,4,8/4/18,0.32,1,0,,,1,0,1
20174390,Heart of the City - 3BR located in Downtown!!!,16635191,Fred,,Chinatown,42.3507528,-71.0625952,Entire home/apt,299,2,56,8/29/18,4.16,2,118,,,2,0,1
20187597,Beautiful condo with city benefits,32755249,Dennis,,Dorchester,42.3198031,-71.05536012,Private room,80,1,0,,,2,0,,,2,0,1
20189858,2 bedroom in the heart of Downtown Boston!sleeps 6,31340713,Kama,,Chinatown,42.34809164,-71.0616051,Entire home/apt,225,2,19,8/28/18,1.6,9,289,,,9,0,1
<<<<<<< HEAD
20194022,Happy Rm#6 Chinatown  Near T ë_Ù_ë____è ë”___ã,131456838,Eddie,,Chinatown,42.34858184,-71.06373385,Private room,88,1,22,9/1/18,1.63,7,68,,,7,0,1
=======
20194022,Happy Rm#6 Chinatown  Near T Î_Ÿ_Î___šË Îî___ç„,131456838,Eddie,,Chinatown,42.34858184,-71.06373385,Private room,88,1,22,9/1/18,1.63,7,68,,,7,0,1
>>>>>>> 96a614d950019bf296eeb2bb9b1f26d6baa408be
20205227,Seymour Goode,143762341,Waldell,,Jamaica Plain,42.32226461,-71.10414815,Private room,21,7,0,,,1,0,,,1,0,1
20206220,"(461-102) New Unit! Fenway Park, No stairs!",21184200,Paige,,Fenway,42.34630328,-71.1055605,Entire home/apt,149,1,32,8/12/18,2.72,43,104,,,43,1,1
20207694,cute and cozy 3rd floor apt,69267172,Lynda,,Roslindale,42.27632176,-71.13422847,Entire home/apt,147,1,10,7/14/18,0.88,5,273,,,5,0,1
20208589,Lux 1 Bedroom Apt Near Waterfront w/wifi,9419684,Mike,,West End,42.36403919,-71.07023528,Entire home/apt,293,7,0,,,137,108,,,137,1,1
20210515,Modern 2 Bed 2 Bath apartment,65247089,Vita,,Brighton,42.34830974,-71.14076161,Entire home/apt,119,2,19,8/29/18,1.7,11,78,,,11,1,1
20214044,Brand New Deluxe 2 Bed 2 Bath Apartment,65247089,Vita,,Brighton,42.34641561,-71.14104659,Entire home/apt,159,2,3,11/25/17,0.25,11,26,,,11,1,1
20215166,Large/Cheerful House 5BD/3BA steps to Metro,6430732,Victoria,,Dorchester,42.29271652,-71.06668614,Entire home/apt,300,3,0,,,5,107,,,5,0,1
20219970,Studio Apartment with Kitchen 2 Min from T Stop,124710895,Philip,,Brighton,42.33918883,-71.14616656,Entire home/apt,150,1,107,9/7/18,8.54,4,86,,,4,0,1
20227983,[ H ] Great house near Downtown/Airport,68367007,Euphy,,East Boston,42.38965277,-71.00798462,Entire home/apt,250,1,2,8/5/18,0.62,11,78,,,11,1,1
20228320,North End 1 BR + Patio in Little Italy,45455727,James,,North End,42.36649087,-71.05312446,Entire home/apt,195,2,64,9/5/18,4.86,1,270,,,1,0,1
20229074,Great South End / Back Bay location! 1 bed condo,84699905,Jack,,South End,42.34548052,-71.07070081,Entire home/apt,298,2,26,8/29/18,2.07,1,152,,,1,0,1
20230196,Sunlit Studio with Parking and a Pool!,697401,Nick,,Brighton,42.35366759,-71.14990019,Entire home/apt,99,30,1,4/2/18,0.18,3,287,,,3,0,1
20234102,DOWNTOWN 1BDRM:located near Eateries and S Station,56359408,Billy,,Chinatown,42.35099483,-71.06093464,Entire home/apt,169,1,12,7/23/18,1.14,9,191,,,9,0,1
20235208,"Cozy, Elegant, Delicate",119359048,Emelyn,,Jamaica Plain,42.32075508,-71.10566941,Private room,40,3,37,8/29/18,2.91,2,64,,,2,0,1
20237145,"Bright and Spacious 3 BedR., 1 bath, 2nd Floor Apt",66645251,Mary,,Dorchester,42.30355104,-71.05994069,Entire home/apt,165,2,12,9/3/18,0.9,3,121,,,3,0,1
20237485,"Cozy, small private room in Longwood Med Area",8681383,Elsa,,Mission Hill,42.33308756,-71.11222704,Private room,45,1,4,12/17/17,0.31,1,0,,,1,0,1
20240991,"New, colorful condo right in Longwood!",7155226,Linda,,Longwood Medical Area,42.33519833,-71.10844562,Entire home/apt,130,1,3,4/11/18,0.3,1,0,,,1,0,1
20242577,Fenway Is Just Down The Street | Boston,1118374,Matthew,,Fenway,42.34580899,-71.10502084,Entire home/apt,167,1,97,8/13/18,7.39,41,296,,,41,1,1
20248640,Family Friendly Brownstone South End 1 BR Duplex,12281951,Sarah,,South End,42.34700499,-71.07242807,Entire home/apt,182,2,60,8/26/18,5.14,1,114,,,1,0,1
20250936,Nice 1 bedroom apartment with easy T access,143589754,Merve,,Brighton,42.34302428,-71.14492485,Entire home/apt,110,1,4,8/26/18,0.32,1,0,,,1,0,1
20256823,Charlestown Spacious & Open Luxury Two Bedroom,1118374,Matthew,,Charlestown,42.37570907,-71.05518498,Entire home/apt,137,1,71,8/29/18,5.66,41,78,,,41,1,1
20266932,Charlestown condo with open floor plan,1258233,Stephanie,,Charlestown,42.37667294,-71.06008836,Private room,1000,1,0,,,1,0,,,1,0,1
20268369,Large Private Bedroom Close to Airport,15943555,Monya,,East Boston,42.37821571,-71.03922743,Private room,0,3,6,11/5/17,0.51,3,0,,,3,0,1
<<<<<<< HEAD
20269422,#205 Boston double closet AC& 2 Twin Beds _¢ë‘Ä ëÄ‚_Â_ë__À_,105851798,Anne,,Dorchester,42.30818001,-71.06540632,Private room,60,1,12,8/23/18,0.95,18,352,,,18,1,1
20269943,Š…Ä PRIVATE Condo in Prime Location Š…Ä,144512715,Mike,,North End,42.36645315,-71.05719407,Entire home/apt,140,1,106,9/7/18,7.91,1,107,,,1,0,1
20279560,Complete North End Apartment with Patio,66334205,Zack,,North End,42.36483229,-71.05693412,Entire home/apt,160,2,31,8/29/18,2.39,2,64,,,2,0,1
20281210,Private Boston Apartment - Amazing View!,71138832,Emily,,Downtown,42.35836569,-71.06208935,Entire home/apt,157,1,5,8/26/18,0.49,1,0,,,1,0,1
20281806,Cozy Private Room  w/ GreatŠ—_.Part II,77811601,Lisa,,Roxbury,42.32344998,-71.08542384,Private room,48,2,2,9/30/17,0.15,2,13,,,2,0,1
=======
20269422,#205 Boston double closet AC& 2 Twin Beds _¢Îëƒ ÎƒÇ_¬_Î__¿_,105851798,Anne,,Dorchester,42.30818001,-71.06540632,Private room,60,1,12,8/23/18,0.95,18,352,,,18,1,1
20269943,äÖƒ PRIVATE Condo in Prime Location äÖƒ,144512715,Mike,,North End,42.36645315,-71.05719407,Entire home/apt,140,1,106,9/7/18,7.91,1,107,,,1,0,1
20279560,Complete North End Apartment with Patio,66334205,Zack,,North End,42.36483229,-71.05693412,Entire home/apt,160,2,31,8/29/18,2.39,2,64,,,2,0,1
20281210,Private Boston Apartment - Amazing View!,71138832,Emily,,Downtown,42.35836569,-71.06208935,Entire home/apt,157,1,5,8/26/18,0.49,1,0,,,1,0,1
20281806,Cozy Private Room  w/ Greatäó_.Part II,77811601,Lisa,,Roxbury,42.32344998,-71.08542384,Private room,48,2,2,9/30/17,0.15,2,13,,,2,0,1
>>>>>>> 96a614d950019bf296eeb2bb9b1f26d6baa408be
20282569,Comfortable Room Close to Logan Airport & Subway,14890925,Natalia,,East Boston,42.36590292,-71.03662393,Private room,0,1,21,8/23/18,1.66,1,360,,,1,0,1
20285405,Large 2 bedroom 5 room home in Historic Dorchester,11416933,Sidney,,Dorchester,42.30571853,-71.0656441,Entire home/apt,100,2,6,9/17/17,0.48,1,0,,,1,0,1
20297439,Modern Boston Condo,41404079,Richard,,South End,42.34382467,-71.07275815,Entire home/apt,179,90,75,8/21/18,6.5,1,0,,,1,0,1
20307561,Shared Space for the Social Traveler 1.51L,78962454,Micah,,Roxbury,42.31862116,-71.08005032,Shared room,35,1,21,8/28/18,4.92,30,76,,,30,1,1
20308977,HOME,144566354,Gaurav,,Dorchester,42.31766243,-71.04051343,Private room,65,1,3,9/4/17,0.23,1,0,,,1,0,1
20309505,Across The Street From Paul Revere's House!,1118374,Matthew,,North End,42.364366,-71.05306894,Entire home/apt,100,1,119,8/23/18,9.11,41,252,,,41,1,1
20317526,Vacation Rental Studio M328-1,32532791,Marie,,South End,42.34175589,-71.07495884,Entire home/apt,145,3,8,8/24/18,0.65,30,165,,,30,1,1
20321921,Penthouse apartment with private roof deck,57120434,William,,Fenway,42.35070682,-71.0941327,Entire home/apt,400,3,0,,,1,0,,,1,0,1
<<<<<<< HEAD
20329720,Walk! Š…Ä Fenway Park Š…Ä Free Parking spotŠ…Ä No stairs,47584294,"Kevin, Jessy, And Diego",,Fenway,42.34166495,-71.09731495,Entire home/apt,225,2,96,8/29/18,7.72,10,328,,,10,0,1
20330477,1 Free Parking spot Š…Ä Fenway park+Location Š…Ä Walk!,47584294,"Kevin, Jessy, And Diego",,Fenway,42.34188377,-71.09695387,Entire home/apt,225,2,92,8/26/18,7.42,10,320,,,10,0,1
20331402,Walk to Fenway Park Š…Ä Free parking spot Š…Ä Location,47584294,"Kevin, Jessy, And Diego",,Fenway,42.34221355,-71.09816382,Entire home/apt,345,2,83,8/24/18,6.71,10,338,,,10,0,1
=======
20329720,Walk! äÖƒ Fenway Park äÖƒ Free Parking spotäÖƒ No stairs,47584294,"Kevin, Jessy, And Diego",,Fenway,42.34166495,-71.09731495,Entire home/apt,225,2,96,8/29/18,7.72,10,328,,,10,0,1
20330477,1 Free Parking spot äÖƒ Fenway park+Location äÖƒ Walk!,47584294,"Kevin, Jessy, And Diego",,Fenway,42.34188377,-71.09695387,Entire home/apt,225,2,92,8/26/18,7.42,10,320,,,10,0,1
20331402,Walk to Fenway Park äÖƒ Free parking spot äÖƒ Location,47584294,"Kevin, Jessy, And Diego",,Fenway,42.34221355,-71.09816382,Entire home/apt,345,2,83,8/24/18,6.71,10,338,,,10,0,1
>>>>>>> 96a614d950019bf296eeb2bb9b1f26d6baa408be
20331581,"*Cozy & Spacious Entire Apt in Brookline, T",138190901,Xiao,,Allston,42.3469351,-71.13570652,Entire home/apt,130,2,43,7/13/18,3.24,1,71,,,1,0,1
20333585,Great place close to Boston University and BC,66209365,Morteza,,Allston,42.35257589,-71.12882808,Private room,35,10,1,8/28/17,0.08,1,0,,,1,0,1
20349970,"Walk To The Beach or City, room 7",30342817,Piter & Stacy,,Dorchester,42.32025088,-71.05573056,Private room,0,1,33,8/30/18,2.71,5,291,,,5,0,1
20350489,Beautiful Studio in The Heart of Boston,30283594,Kara,,Mission Hill,42.33188022,-71.11210994,Entire home/apt,125,2,0,,,184,356,,,184,1,1
20350976,Stunning 2 Bedroom in Boston,30283594,Kara,,Mission Hill,42.33167317,-71.1123479,Entire home/apt,173,2,7,9/2/18,0.9,184,317,,,184,1,1
20351456,Spacious 2-BR near Fenway Park!,30283594,Kara,,Mission Hill,42.3308347,-71.11277327,Entire home/apt,175,3,6,4/8/18,0.7,184,316,,,184,1,1
20352746,Bluebird Boston 3-BR Apt + Gym!!,95459395,Bluebird,,Mission Hill,42.33010046,-71.11280937,Entire home/apt,319,3,0,,,147,345,,,147,1,1
20352865,Modern and Comfort 3-BR in South Boston!,30283594,Kara,,Mission Hill,42.33055754,-71.11269246,Entire home/apt,349,2,9,7/12/18,1.04,184,363,,,184,1,1
20353421,"Beautiful, Spacious 3-BR near Fenway!",30283594,Kara,,Mission Hill,42.33238099,-71.11250612,Entire home/apt,349,2,5,8/6/18,0.72,184,355,,,184,1,1
20353612,Cozy Bluebird Boston 3-BR Apt + Jamaica Pond View,95459395,Bluebird,,Mission Hill,42.33150725,-71.11103341,Entire home/apt,225,3,0,,,147,364,,,147,1,1
20353770,Lavishly Plush 3-BR near Fenway Park in Boston!,30283594,Kara,,Mission Hill,42.33233579,-71.11247657,Entire home/apt,195,3,1,8/1/18,0.67,184,177,,,184,1,1
20354019,Central 1BR in Theater District by Sonder,12243051,Sonder,,Downtown,42.35178949,-71.06648733,Entire home/apt,304,2,26,7/23/18,2.03,320,218,,,320,1,1
20354465,Blubird Lux 3-BR Boston Apt Next to MBTA Bus!,95459395,Bluebird,,Mission Hill,42.33066564,-71.11253428,Entire home/apt,349,3,0,,,147,344,,,147,1,1
20355160,Plush Bluebird 2-BR Boston Apt + gym & Roof Deck,95459395,Bluebird,,Mission Hill,42.33194897,-71.11110688,Entire home/apt,269,3,1,6/13/18,0.32,147,365,,,147,1,1
20355929,Boston Bluebird Modern 3-BD Next to MBTA Bus & T!!,95459395,Bluebird,,Mission Hill,42.33018082,-71.11248514,Entire home/apt,319,3,5,8/5/18,0.38,147,350,,,147,1,1
20359898,STYLISH. VERY QUIET. BEST LOCATION. NEXT TO TRAIN.,26083391,Chris,,Jamaica Plain,42.31779592,-71.10684035,Entire home/apt,147,2,40,9/8/18,3.23,1,125,,,1,0,1
20381047,Cozy Bluebird Boston 2-BR Apt + Jamaica Pond View!,95459395,Bluebird,,Mission Hill,42.33095444,-71.11142779,Entire home/apt,299,3,0,,,147,343,,,147,1,1
20387944,Apartment w/ River View at Kenmore,30927843,Maha,,Fenway,42.34944063,-71.09740955,Entire home/apt,180,1,4,5/27/18,0.3,1,2,,,1,0,1
20392363,Beacon Hill Penthouse with Private Roofdeck,93378755,John,,Beacon Hill,42.36047945,-71.06873806,Entire home/apt,199,2,77,9/3/18,5.98,4,57,,,4,0,1
20392459,Studio in Perfect Location,128772565,Kadii,,Fenway,42.34212576,-71.0867012,Entire home/apt,100,2,1,8/15/17,0.08,1,0,,,1,0,1
20395035,Cozy Studio - Self check in any time =),14662714,Jinhee,,South End,42.34581496,-71.07210996,Entire home/apt,160,2,0,,,1,0,,,1,0,1
20401561,Awesome studio apartment in quiet neighborhood.,142898677,Yvette,,Dorchester,42.29954793,-71.07651905,Entire home/apt,90,1,63,9/13/18,4.81,1,210,,,1,0,1
20404921,"LUXURY AMENITIES, CLOSE TO CONVENTION CENTER!",37673574,Valentina,,South Boston Waterfront,42.35117618,-71.04710587,Entire home/apt,99,1,18,9/7/18,1.61,9,122,,,9,0,1
20406376,Private room in Jamaica Plain condominium.,145521726,Oghogho,,Jamaica Plain,42.32445863,-71.1045631,Private room,55,2,26,8/26/18,2.14,1,1,,,1,0,1
20409484,New superb 1 bed in BackBay Boston,145549638,Sayo,,Back Bay,42.34836342,-71.08296452,Entire home/apt,190,2,108,8/22/18,8.59,1,17,,,1,0,1
20417844,Private Suite in South Boston | Convenient to BCEC,17487234,Andrew,,South Boston,42.34076401,-71.05154738,Private room,125,1,35,8/25/18,2.74,1,65,,,1,0,1
20420751,Sunny Private Room in Beautiful Chestnut hill,33131531,ChiChi,,Brighton,42.33874238,-71.1478643,Private room,57,5,7,8/24/18,0.53,3,0,,,3,0,1
20426620,Studio in Perfect Boston Location,78973132,Kadii,,Fenway,42.34303468,-71.08653215,Entire home/apt,80,10,0,,,2,0,,,2,0,1
20431834,Southie Townhome with Private Room/Bath/Entrance!,99396351,Nick,,South Boston,42.33528778,-71.05511345,Private room,95,1,53,8/29/18,4.02,2,40,,,2,0,1
20432569,Eagle Street Condo,35551499,Amanda,,East Boston,42.38250401,-71.03295355,Entire home/apt,128,2,5,8/18/18,0.38,1,0,,,1,0,1
20433388,Nice and cozy room in Bringhton!,145801711,Arantxa,,Brighton,42.33726774,-71.15188072,Private room,90,1,5,8/27/17,0.38,1,348,,,1,0,1
20436050,"H2, 2 min walk to T/Metro, 17 min to Downtown",30525952,Yueyang,,Dorchester,42.28276971,-71.06671409,Private room,40,1,59,8/25/18,4.67,9,167,,,9,0,1
20436407,"H4, 2 min walk to T/Metro, 17 min to Downtown",30525952,Yueyang,,Dorchester,42.28212329,-71.0648869,Private room,50,1,68,8/11/18,5.38,9,346,,,9,0,1
20436494,"H3, 2 min walk to T/Metro, 17 min to Downtown",30525952,Yueyang,,Dorchester,42.2834146,-71.06625487,Private room,40,1,50,8/23/18,3.94,9,165,,,9,0,1
20438938,"H7, 2 min walk to T/Metro, 17 min to Downtown",30525952,Yueyang,,Dorchester,42.2814741,-71.06618055,Private room,40,1,50,8/16/18,4.11,9,166,,,9,0,1
20441774,Residential Area,51772323,Vanessa,,Hyde Park,42.26779055,-71.10431768,Private room,36,2,4,9/4/18,0.36,2,363,,,2,0,1
